corpus,label
bao_bì đóng_gói kĩ càng tem bảo_hành rõ_ràng sản_phẩm nhìn trực_quan mới dùng được 2 tuần cảm_thấy tốt nên đánh_giá cao nhất nếu sau_này thẻ có gì trục_trặc sẽ đánh_giá lại còn về bộ_nhớ khả_dụng 59 64 gb là bình_thường hay không thì mình cũng không rõ,2
tốt nhưng_mà viết cho đủ 50 từ,2
,2
hình_ảnh một loại giao hàng một loại khác giao loại ko có cap_sạc làm lại phải mua thêm đang vội đã phải đặt tiki now rồi mà làm thế đó chất_lượng thì ko có cap chưa đc sài nên ko biết,0
lần đầu thẻ lỗi_shop và tiki đã hỗ_trợ đổi_mới nhiệt_tình t đã dùng đc 10 ngày thẻ tốt,2
sạc ổn,2
tốc_độ nhanh phù_hợp cam_xiaomi và ezviz trước đó mua mấy thẻ rẻ về toàn bị lưu 1 lúc thì bị lỗi,2
,2
không có chống nhìn trộm_nha,0
,2
,2
,2
,2
giao hàng thần_tốc đặt tối thứ 5 mà trưa thứ_sáu đã giao tới trong khi lúc đặt đơn_tiki nói thứ 2 mới giao tới mình ở ngoại_thành mà giao nhanh quá đã check thử có_vẻ hàng chuẩn chính hãng giá rẻ hơn rất nhiều ở siêu_thị bền hay không phải dùng mới biết,2
mới đầu thấy rất ứng_ý tương_lai thì chưa biết bổ_pin vào chạy rất mượt sản_phẩm này rể_hợp với túi_tiền đúng là phải 5 sao,2
giao hàng nhanh đóng_gói cẩn_thận sản_phẩm kết_nối ổn_định nhưng cũng có một_số thiết_bị không kết_nối được,2
dây nhìn rất chắc_chắn tốc_độ ổn,2
hàng được đóng_gói tốt tuy có chút bụi nhưng không ảnh_hưởng đến thiết_bị giao hàng nhanh chưa sử_dụng nên chưa đánh_giá được độ tốt của sản_phẩm sau một thời_gian sẽ đánh_giá lại sau,2
phần nắp pin bên dưới chuột không khít bị lung_lay và phát ra tiếng kêu to khi di_chuyển chuột không biết đổi lại thì như_thế_nào shop,0
,2
chất_lượng ổn giao hàng nhanh,2
mới dùng được 3 ngày là bị hỏng hết 1 bên tai,2
,2
rất tốt,2
,2
giao nhầm kính cường_lực tôi mua kính cường_lực ip13 pro max giao cái kính bé tý làm_sao mà dán,1
sản_phẩm ok chất_lượng nghe rõ,2
,2
,2
,2
,2
,2
chất_lượng khỏi chê,2
chuột xài êm khá ổn so với giá tuy_nhiên vẫn có 2 khuyết_điểm nhỏ chưa ưng lắm 1 dây khá cứng và nặng làm cho việc di_chuột hơi khó_khăn 2 phải luôn mở ứng_dụng driver trên desktop về lâu_dài chưa biết độ bền_sao nhưng hiện_tại đánh_giá là tương_đối ổn đáng mua,2
,2
,2
thấy tốt,2
,2
,2
hàng ok với giá tiền,2
,2
giao hàng sớm shiper nhiệt_tình đóng_gói kĩ_càng âm,2
pin tụt hơi nhanh,2
chuột ko nhận nền màu trắng khi dùng với máy_tính del_chuột của mình đã bị lỗi 1 nút nhấn trái chuột_tích ko ồn,2
hai long,2
không nghe được 2 tai nghe được có 1 tai chất_lượng ko ổn lắm,0
,2
đặt mua vì nhiều ng đánh_giá 5 sao nhưng thất_vọng quá nút bấm trái phải lên_xuống dính chùm vì_vậy điều_khiển game khó_khăn nút này dính nút kia chơi ko đc chết quá trời tức muốn đập luôn,0
,2
,2
,2
,2
giao hàng nhanh đóng_gói cẩn_thận đẹp như hình cho shop 5 sao,2
nhận được hàng nguyên seal_tai nghe chất_lượng nghe hay,2
ban_đầu dán mình quên để_ý chữ “ top ” là hướng bên trên chỗ camera nên dán bị ngược tháo ra dán lại vẫn dính chặt ngon_lành khuôn dán rất xịn và chắc_chắn đầy_đủ dụng_cụ chống nhìn trộm hiệu_quả rất recomend mọi ng mua dùng nhé cảm_ơn shop nhiều ạ,2
,2
,2
,2
,2
chuột mượt kiểu_dáng đẹp,2
mua hộ người_nhà sạc được đúng 2 lần hỏng củ sạc,0
âm_thanh ổn dây chắc_chắn chất_lượng tốt trong tầm giá,2
,2
tự_động cài_driver khi dùng win 10 nên tiện_lợi nhanh_chóng dể_dàng sử_dụng thiết_bị hoạt_động tốt giao hàng nhanh rất vừa ý,2
sài đc 2 tuần mua lúc sale còn 99 k thật_ra mình mua đúng dịp sale chứ mắc hơn vẫn mua tai nghe êm mình xài tai nghe nhiều thấy tai này chất_liệu cao_su mỏng ít đau tai ngang sony 300 k ở có 3 nút tai s m l để lựa_chọn phù_hợp vs tai_dây điều_chỉnh có thu mic pause nhưng k có tăng giảm âm_giá_cả đc sản_phẩm đẹp chắc_chắn với ng hay phá_tai nghe như mình thì cái này quá ổn_bền đẹp mục_đích mình là nghe phim thôi,2
sạc vào điện mỗi tội sạc nâu 3 tiếng đc 50,2
xài ổn okie trong tầm giá,2
đẹp,2
,2
tốt rất đẹp được đánh_giá cao,2
rất hài_lòng giao hàng đúng gói hàng cẩn_thận nghe nhạc rất hay sẽ có dịp ủng_hộ shop tiếp,2
,2
đặt giao tiêu_chuẩn và được giao rất sớm loa nghe hay hơn mong_đợi âm_thanh tốt,2
mình mua loại này cho ipad 2018 của mình nhưng ko vừa vì đây là loại dành cho ipad pro 2018 vậy tiki có hỗ_trợ đổi trả ko ạ,2
,2
sạc nhanh lều các bạn ơi,2
,2
chưa dùng,2
sp tốt,2
,2
chất_lượng dùng tạm được nên mua bộ 65 w hơn,1
rất nhanh hỏng xài chưa được 1 tháng đã vỡ viền,0
sản_phẩm dùng tốt trong tầm giá,2
ngon_lành,2
chất_lượng sản_phẩm rất tốt ở thời_điểm hiện_tại và nhân_cách của bạn giao hàng càng tốt hơn nếu có 10 thì tôi sẽ đánh_giá bạn giao hàng 10,2
sản_phẩm đẹp như hình đường may chắc_chắn khóa kéo cũng vậy túm lại là m rất ưng cảm_ơn nhà_cung_cấp rất có tâm,2
đẹp nghe rất thoải_mái,2
đóng_gói cẩn_thận chuột sử_dụng thấy ok,2
,2
tai nghe dùng tốt,2
,2
,2
âm_thanh tốt hình_thức bên ngoài chưa đẹp lắm phần cạnh tai đeo có_vẻ làm tai nghe dễ rơi ra hơn,2
thẻ 128 gb nhưng bộ_nhớ thực chỉ có 119 gb,1
tốt,2
,2
mình mua nhầm sản_phẩm có đổi đc_k shop_cáp sạc mình cần là 1 đầu type c 1 đầu usb mình bị mua nhầm_cáp sạc 2 đầu type c rất mong_shop hỗ_trợ,2
giao hàng nhanh,2
hàng chính hãng cắm vào pc nhận luôn kết_nối tai nghe true wireles ngon_lành,2
,2
,2
,2
,2
,2
,2
ok,2
rất hài_lòng với sản_phẩm cap sac đánh_giá 5,2
,2
,2
,2
giao hàng nhanh chất_lượng đang,2
,2
sản_phẩm chất_lượng hàng chính hãng có dán tem bảo_hành mình sử_dụng để làm_bộ lưu_trữ cho camera hành_trình,2
,2
sản_phẩm tốt giống với mô_tả để được cáp_sạc và điện_thoại,2
củ sạc không ok lắm sạc nhanh pd lúc nhận lúc không sạc cho máy không hỗ_trợ sạc nhanh thì ok,1
,2
,2
,2
mình đặt màu hồng nhưng tiki giao màu đen mình để_ý cũng có 1 bạn khác mua hàng của vnf cũng bị giao sai màu giống mình mà đây là cố_tình giao màu đen chứ không phải nhầm_lẫn lúc đóng_gói hàng mình cần một lời giải_thích từ phía tiki về việc này mong sớm nhận được phản_hồi từ tiki còn về chất_lượng sản_phẩm mình thử thì mọi thứ ok chất_lượng phù_hợp với giá tiền có phiếu bảo_hành đầy_đủ,0
chuẩn,2
,2
mình đã cắm vào pc và dùng thử kết_nối được với bàn_phím bluetoth_tai nghe và chuột không dây cùng một lúc usb rất dễ dingf cắm vô_xài luôn mà không cần cài_đặt thêm gì,2
mình nhận được sản_phẩm như hình rất xinh_cầm vừa tay có tặng pin kèm theo hi_vọng sản_phẩm bền và có_thể sử_dụng lâu_dài tiki giao hàng rất nhanh mình có đăng_ký giao hàng 2 3 h nhưng ko mất_phí cảm_ơn tiki,2
cái màu chán ghê đỏ quê mà chất_lượng cũng rất bình_thường xài tạm thôi chứ chán_âm,1
,2
,2
nhìn là thấy uy_tín rồi,2
tot,2
,2
ôm khít bảo_vệ tốt,2
mình mới nhận đc hàng giao nhầm ốp cho mình rồi bây_giờ làm cách nào để đổi lại đây ạ,0
,2
,2
,2
sản_phẩm tốt,2
,2
,2
,2
,2
,2
chuột vừa hết bảo_hành vài tháng là hư phím bấm bên trái,0
,2
oke ace mua được nhé,2
sản_phẩm tốt_lắmnaj đóng_gói kỹ_càng,2
camera ip nhận đc ngon à,2
,2
,2
,2
,2
tai nghe có seal vàng cần bóc ra sạc_tai nghe trong case tầm 15 tai nghe êm nhớ bóc seal vàng nhé mọi người tên bluetoth là hoco eq1 hộp hoco khá đẹp chỉn chu,2
ok ok,1
đẹp sài ổn nhỏ gọn còn bên hay k thì sài mới biết,2
,2
god,2
kiểu_dáng nhỏ gọn tính_năng gập_đầu cắm điện tiện_lợi sạc pin siêu nhanh gần hết pin sạc nửa tiếng thôi đã đầy rồi,2
,2
hàng về hộp đẹp giao nhanh lắm nút phím ổn mình dùng đc tốt_nha với bạn nào cần phím để gõ word như mình thì sp tuyệt lắm,2
sạc pin nhanh dễ sử_dụng tuy hơi to và cồng_kềnh nhưng sử_dụng tốt,2
,2
,2
gamepad tốt nhất trong tầm giá directional pad hơi lỏng_lẻo không biết là lỗi hay không các nút còn lại 2 tay analog rất êm_phần cài_đặt rất nhanh cắm vào đợi 5 s sử_dụng được windows 10 tuy_nhiên nếu các bạn có điều_kiện hơn thì mua cái không dây thì ok hơn kiểu có dây khá vướng,2
sp tốt,2
kính chắc_chắn đẹp tự dán đơn_giản tiện_lợi,2
đúng hàng đẹp sẽ ủng_hộ shop,2
ok,2
,2
dùng ok cả nhà ạ,2
,2
,2
dây dài nên rất tiện khi đi cà_phê hoặc cần sạc khi nằm trên giường_nha mọi người,2
,2
gửi sp không đúng kích_thước,0
hoàn_thiện chưa tốt giá rẻ,2
,2
xét về kiểu_dáng và trong phân_khúc tiền mẫu tai nghe firo ăn_đứt các nhãn khác,2
,2
,2
mua lần 2 rồi tai nghe max ngon luôn mn ạ anh shiper_thân hiện zui vẻ,2
,2
,2
ok đáng mua nhà mn,2
,2
,2
,2
,2
number one sạc nhanh ok nha,2
,2
khó tháo lắp_lắp vào dể bị kẹt núm_vặn,0
dây xạc ko xài được lắp vào chưa gì đã bị đứt,0
tốt rẻ,2
xài tốt,2
,2
,2
nhỏ gọn dễ xài sạc cũng nhanh so far so god,2
,2
pin quá yếu dùng nửa ngày đã hết pin,1
,2
,2
sản_phẩm ok,2
,2
,2
dây dài thích_hợp_sạc khi nguồn ở xa 2 đầu nên vừa có_thể sạc điện_thoại type c vừa sạc được micro usb dùng gần 2 tháng rồi nhưng vẫn còn tốt chỉ bị cái dễ bám bẩn thôi đây là dây sạc xiaomi thứ 2 mình mua lần trước là mua dây ngắn để sạc với sạc dự_phòng cho gọn cả hai dây đều rất tốt vô_cùng hài_hòng,2
mình dùng xiaomi và samsung nên cần dây như thế_này tiện_lợi,2
,2
,2
mình đặt_hàng là dây 1 m nhưng lại giao mình dây 30 cm_shop làm_việc lại giúp mình,0
tuyệt_vời,2
,2
,2
cảm_ứng rất mượn ko chập_chờn như chỗ khác mình mua có cả đèn_bin rất tốt nhé,2
,2
,2
đẹp nhưng là nỉ ko p da,2
khá ổn,2
shop gói hàng kĩ kiểm_tra hàng trước khi giao cho khách tai nghe âm_thanh ok gác đt cực sướng,2
cũng tạm được k hài_lòng lắm k như quảng_cáo cần thông_tin cụ_thể hơn,1
quá ok chuột mượt giao hàng lại nhanh nữa mới đặt hôm_qua hôm_nay nhận được rồi,2
túi hít kín quá lấy ra rất khó cỡ chiếc samung s22 bỏ vào là không lấy ra được luôn phải cắt bỏ_túi luôn tiếc,0
,2
không như mong_đợi,2
,2
sạc pin nhanh thiết_kế nhỏ gọn tiki đóng_gói cẩn_thận và chắc_chắn giao hàng nhanh_chóng,2
,2
chuột êm_mượt hơn m220,2
,2
,2
chuột dùng tốt,2
,2
chuột êm nhưng màu trắng rất nhanh dơ,2
hàng đúng với mô_tả,2
thứ mình nhận là một con chuột đã qua sử_dụng nhưng tính giá tiền co_chuột mới như ảnh mình chụp đệm chuột đã mờ và xước nhiều bên ngoài thấy rõ hơn mờ_xước hơn cả con chuột mình dùng thường_xuyên trong 1 năm chất_lượng quá tệ,0
,2
sản_phẩm tốt_chúc shop mạnh khỏe nhé,2
mình dùng cho ipad pro chất_lượng tốt trong tầm giá ổ usb thấy hơi khít quá nhưng dùng ok chưa thử được hdmi,2
,2
giao hàng nhanh cứ thế phát_huy sẵn_sàng tối có hàng luôn,2
dùng ok_độ bền cần thời_gian kiểm_chứng ngoại_hình nếu so với sợi dây anker mình mua trực_tiếp từ nhật thì thấy có_vẻ ko xịn bằng,1
,2
,2
,2
,2
đung ok ka,2
sp vừa vặn ko bị có mùi cao_su hay mùi nhựa màu_sắc ko tươi_tắn lắm nhưng ổn các bạn có_thể chọn mua,2
kính cường_lực rất oke thao_tác dán cũng dễ có chống nhìn trộm cảm_ơn shop,2
,2
,2
,2
,2
làm văn_phòng bao phê luôn còn chơi game thì mình chưa thử,2
,2
,2
sản_phẩm chắc_chắn nhưng không xứng_đáng với giá tiền các vị_trí khớp nối đinh_ốc không tinh_xảo chỗ lượn_cong cần nối có vết nứt lớn,0
,2
,2
xài đc 1 tai 1 tai_k nghe đc,1
hàng tốt giao nhanh và đóng_gói kỹ_càng đã dùng khi đi biển vũng tàu cà_tưng cà_tưng dưới biển quá trời cũng k vào nước tuyệt_vời,2
,2
rất là ok một phát ăn ngay,2
sản_phẩm sử_dụng tốt,2
,2
,2
,2
xem rõ nét hình_ảnh chất_lượng,2
,2
cái màu hồng_xài rất ok nghe rõ pin dùng được 3 ngày còn cái màu xanh từ lúc mua tới giờ nghe được tầm 2 phút bị tắt nguồn pin báo đầy để tự hiên có lúc cũng tự tắt,1
thiết_bị nhỏ gọn tặng kèm_pin để sử_dụng ngay và túi đựng tia laze đỏ usb kết_nối máy_tính dễ_dàng có hút nam châm rất tốt ko sợ rơi rớt nút bấm qua slide êm_giá mềm giao hàng nhanh 3 ngày,2
,2
,2
hàng chính hãng giá tốt mà sạc hơi chậm,2
,2
rất tốt,2
,2
,2
,2
mới đầu mở hộp ra nhận thấy hàng mất seal rồi thấy không ổn lắm nhưng dùng thử xem sao,0
,2
âm_thanh ổn có dây dễ bị gãy,2
,2
ok,2
giao hàng nhanh miếng dán đẹp vừa vặn,2
,2
,2
giá tiền cho chất_lượng bất_ngờ khá ngon,2
,2
,2
tốt,2
hàng chính hãng sử_dụng rất mượt,2
sắc nét dễ dán cảm_ứng tốt,2
,2
,2
tay bấm ngon trong tầm giá bấm rất thích hy_vọng sử_dụng bền theo thời_gian nếu không đầu_tư những tay bấm xịn hơn giá trên 1 tr thì tay bấm này hoàn_toàn xứng_đáng để đầu_tư vì giá tốt,2
tại_sao vỏ bộc_ngoài lại bị rách trước khui_hộp thì thấy như_vậy rồi bạn có_thể giải_thích được không,0
chuột vừa tay chồng mình kết_nối bluetoth máy del và macbok đều nhanh chuột dùng pin akaline chứ không phải chuột_sạc nói_chung với giá tiền như này là rất hợp_lý đáng để mua,2
ổn,2
,2
nhân_viên trả_lời lấp_lửng mua hàng xong thì biến mất dạng làm với chả ăn chán thế,0
rất tốt,2
đẹp sạc nhanh chất_lượng,2
,2
lỗi lúc sạc được lúc không,0
di_chuột mượt_phím bấm êm,2
,2
sản_phẩm giao nhanh tuy_nhiên rất lấy_làm tiếc là giao_nhầm sản_phẩm dù đăng_ký mua sp rất rõ_ràng đúng trên trang chắc do vội_vàng nên chuyển nhầm đề_nghị đổi sản_phẩm đúng như đăng_ký mua thanks,0
,2
,2
,2
đóng_gói rất sơ_sài móp méo hết cả hộp hang điện_tử mà không bọc chống sốc có mỗi 1 lớp nilong mỏng mình mua hàng của tiki nhiều nhưng_mà thấy chất_lượng càng_ngày_càng kém không hài_lòng,0
ok,2
,2
,2
,2
,2
,2
,2
,2
,2
ok,2
,2
,2
siêu nhanh chất_lượng,2
hàng chất_lượng tốc_độ chép_file rất nhanh,2
,2
,2
ốp đẹp_khít với máy tốt hơn mong_đợi,2
,2
,2
mới dùng chưa thấy vấn_đề gì lâu_dài mới biết chất_lượng,2
,2
hình_thức gọn đẹp âm_thanh khá to_trung_thực tính_năng bluetoth tiện_dụng giúp loa sử_dụng đa chức_năng rất ok,2
,2
,2
xin nhỏ gọn sạc nhanh,2
sản_phẩm được đóng_gói cẩn_thận chắc_chắn camera rõ nét nói_chung là hài_lòng,2
,2
chuột nhạy với cầm vừa tay lắm nha shop giao hàng nhanh như tên_lửa đặt trưa hôm trước sáng hôm sau ship lun ùi 5 sao nha,2
tiki giao đúng mẫu chuột nhỏ xài êm giống như loại mình hay xài trước_đây,2
,2
,2
,2
quá dở_nút bấm ko xài được,0
sản_phẩm đóng_gói cẩn_thận tốc_độ giao hàng nhanh giá đỡ có 7 nấc rất chắc_chắn chất_liệu là nhôm tốt hoàn_thiện của sản_phẩm khá cao,2
,2
,2
,2
thiết_kế đẹp nhìn cũng khá sang_trọng mức giá phù_hợp chất_lượng không như mong_đợi từ nhà_sản_xuất xiaomi nghe lần đầu_tiên là cảm_nhận âm_thanh chưa mượt nghe gần 2 tháng có dấu_hiệu hơi rè sau 2 tháng có dấu_hiệu hỏng 1 bên tai nghe lúc nghe được lúc không nếu nói giá tiền đi liền với chất_lượng thì mình thấy khá khập_khiễng ít_nhất sản_phẩm phải sử_dụng được ở mức bảo_hành thường là 1 năm ít_nhất cũng 6 tháng nếu 2 tháng mà đã có dấu_hiệu hỏng thì phải xem_lại cân_nhắc có nên mua hay không,0
